country	industry	score	a_weighted_rating	a_visibility	a_spread	a_volume	a_time	a_length	a_score
US	health-care-optometrist-&-opthamologist	0.549934695213978	0.820401224440576	0.0	0.32	0.2	0.035714285714286	0.75	0.549934695213978
US	entertainment-amusement-park	0.653593954797117	0.61167538555939	0.0	0.671428571428572	0.65	0.892857142857143	0.285714285714286	0.653593954797117
US	retail-retail-clothing	0.752172533157527	0.785214434367484	0.0	0.88	0.525	0.964285714285714	0.638888888888889	0.752172533157527
US	real-estate-real-estate-agency	0.730340476190476	1.0	0.0	0.52	0.395	0.428571428571429	0.361111111111111	0.730340476190476
US	automotive-tires	0.511708437838863	0.430543134409388	0.0	0.675172413793103	0.745	0.357142857142857	0.561224489795918	0.511708437838863
US	health-care-senior-care	0.731381518424128	0.968304119232915	0.0	0.356666666666667	0.385	1.0	0.4375	0.731381518424128
US	technology-technology-other	0.720130452057549	0.975084467942994	0.0	0.299154362416107	0.55	1.0	0.212418300653595	0.720130452057549
US	beauty-spa	0.686132393558943	0.923474209386103	0.0	0.432631578947368	0.405	0.5	0.617647058823529	0.686132393558943
CA	automotive-oem	0.737811631099988	0.978009992665532	0.0	0.38	0.38	0.964285714285714	0.153061224489796	0.737811631099988
GB	technology-electronics	0.100000000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.100000000000000
US	hospitality-&-travel-hotel-&-motel	0.776412856537878	0.871237991842111	0.0	0.65492795389049	0.63	0.8	0.511423550087873	0.776412856537878
US	default-default	0.836099937589977	0.976271096569336	0.0	0.585365853658537	0.675	1.0	0.311111111111111	0.836099937589977
CA	automotive-oem	0.812040550124212	0.934667303460491	0.0	0.6	0.535	0.964285714285714	0.675	0.812040550124212
GB	restaurants-fine-dining	0.593291947432738	0.93409313858965	0.0	0.32	0.173333333333333	0.053571428571429	0.6875	0.593291947432738
US	automotive-automotive-other	0.759981660181592	0.787411551391004	0.0	0.88	0.6	1.0	0.736842105263158	0.759981660181592
US	retail-retail-other	0.866961886178375	0.858807617004533	0.0	0.93	0.9	1.0	0.807692307692308	0.866961886178375
US	technology-mobile-provider	0.780057648233482	0.994695385312333	0.0	0.5	0.5	1.0	0.105042016806723	0.780057648233482
US	automotive-parts	0.786028979404858	0.764582951166376	0.0	0.9	0.82	0.714285714285714	0.880952380952381	0.786028979404858
US	health-care-physicians	0.767721747502525	0.992988163944313	0.0	0.288050314465409	0.395	1.0	0.407894736842105	0.767721747502525
US	retail-big-box	0.667836842443025	0.858972176025611	0.0	0.88	0.2	0.428571428571429	0.133333333333333	0.667836842443025
US	pets-pets-other	0.633070999636471	0.68984255252726	0.0	0.66764705882353	0.475	0.571428571428571	0.204819277108434	0.633070999636471
US	pets-veterinarians	0.786075730108218	0.948635276864844	0.0	0.5	0.6	1.0	0.552631578947369	0.786075730108218
US	home-services-home-services-other	0.797033838529064	0.987485121422053	0.0	0.5	0.5	1.0	0.290322580645161	0.797033838529064
US	financial-services-insurance	0.733017196812882	0.875813703987727	0.0	0.682903225806452	0.745	0.071428571428571	0.352112676056338	0.733017196812882
GB	hospitality-&-travel-hotel-&-motel	0.722844217595203	0.809085314167788	0.0	0.445981308411215	0.7	1.0	0.428695652173913	0.722844217595203
US	automotive-dealer	0.898321618622939	0.923028389972131	0.0	0.756617647058824	0.925900025900026	1.0	0.607476635514019	0.898321618622939
US	entertainment-amusement-park	0.543281423402134	0.385313790696335	0.0	0.232008368200837	0.93	1.0	0.077705827937095	0.543281423402134
US	health-care-physicians	0.753011295378384	0.912331985356056	0.0	0.415347593582888	0.435	1.0	0.645604395604396	0.753011295378384
US	entertainment-amusement-park	0.594497902370070	0.309392195661926	0.0	0.88	0.88	1.0	0.564102564102564	0.594497902370070
US	legal-law-firm	0.595217259866846	0.64367493574176	0.0	0.663157894736842	0.47	0.321428571428572	0.815789473684211	0.595217259866846
US	entertainment-museums-and-parks	0.581535546481876	0.487594409120506	0.0	0.49454454472973	0.715185185	1.0	0.681638044914135	0.581535546481876
US	legal-law-firm	0.744911637156414	0.99435760496456	0.0	0.602631578947368	0.475	0.142857142857143	0.727272727272727	0.744911637156414
US	legal-law-firm	0.620450261887774	0.702872254581462	0.0	0.696666666666667	0.375	0.571428571428571	0.75	0.620450261887774
US	retail-big-box	0.667376074100532	0.489978125811635	0.0	0.88	0.88	1.0	0.415094339622642	0.667376074100532
US	health-care-health-care-other	0.618194102302809	0.999283943715792	0.0	0.274815254237288	0.175	0.392857142857143	0.105263157894737	0.618194102302809
US	pets-pet-services	0.475295729912921	0.259472600579874	0.0	0.640909090909091	0.65	0.714285714285714	0.686567164179105	0.475295729912921
US	technology-mobile-provider	0.783879401007430	0.981888887456293	0.0	0.5	0.5	1.0	0.192307692307692	0.783879401007430
US	retail-retail-other	0.859014018848387	0.855141649122334	0.0	0.88	0.88	1.0	0.562874251497006	0.859014018848387
US	automotive-automotive-other	0.808671036885364	0.963445765413779	0.0	0.57	0.57	0.964285714285714	0.272727272727273	0.808671036885364
US	restaurants-restaurants-other	0.585589810052810	0.787966399067359	0.0	0.387226890756303	0.346666666666667	0.303571428571429	0.705882352941177	0.585589810052810
US	automotive-tires	0.500711838929190	0.371033772131607	0.0	0.519607843137255	0.525	1.0	0.283783783783784	0.500711838929190
US	health-care-plastic-&-cosmetic-surgeons	0.616071844431594	0.96146829281472	0.0	0.2	0.2	0.142857142857143	0.916666666666667	0.616071844431594
US	default-default	0.777950000000000	1.0	0.0	0.5	0.5	1.0	0.05	0.777950000000000
US	entertainment-museums-and-parks	0.732760302835853	0.88713109734196	0.0	0.232869665177755	0.715185185	1.0	0.566007047980483	0.732760302835853
US	hospitality-&-travel-hospitality-&-travel-other	0.711286731289931	0.773848082849214	0.0	0.466342182890855	0.7	1.0	0.536833855799373	0.711286731289931
US	beauty-hair-grooming	0.696292949105595	0.74456870079859	0.0	0.735714285714286	0.7	0.428571428571429	0.51	0.696292949105595
US	hospitality-&-travel-hospitality-&-travel-other	0.737898090815643	0.826541183275683	0.0	0.59	0.59	1.0	0.459276018099548	0.737898090815643
CA	automotive-automotive-other	0.693095702693802	0.815859167896105	0.0	0.45	0.45	1.0	0.706563706563707	0.693095702693802
US	health-care-dentists	0.757869462116831	1.0	0.0	0.562631578947368	0.435	0.464285714285714	0.807692307692308	0.757869462116831
US	education-education-other	0.752837196078265	0.983773806510681	0.0	0.88	0.4	0.214285714285714	0.918918918918919	0.752837196078265
US	home-services-cleaning	0.711084957737479	0.930300876311853	0.0	0.5	0.475	0.428571428571429	0.653061224489796	0.711084957737479
US	real-estate-real-estate-agency	0.766788624338624	1.0	0.0	0.648148148148148	0.6	0.095238095238095	0.925925925925926	0.766788624338624
US	automotive-automotive-other	0.749248072562358	1.0	0.0	0.335714285714286	0.4	1.0	0.163265306122449	0.749248072562358
US	pets-veterinarians	0.769601008052901	0.947499922197663	0.0	0.491666666666667	0.5	0.964285714285714	0.621212121212121	0.769601008052901
US	legal-law-firm	0.635091237017753	0.986460140838806	0.0	0.5203	0.15	0.428571428571429	0.428571428571429	0.635091237017753
US	retail-retail-clothing	0.672762316392027	0.680643958076778	0.0	0.687692307692308	0.58	0.892857142857143	0.731958762886598	0.672762316392027
US	technology-internet-service-provider	0.188878643700145	0.968037102496304	0.0	0.5	0.0075	0.0	0.111111111111111	0.188878643700145
US	health-care-home-care	0.590266285915635	0.851695044142696	0.0	0.43	0.3	0.142857142857143	1.0	0.590266285915635
US	health-care-medical-spa	0.131761011904762	0.166666666666667	0.0	0.38	0.0075	0.071428571428571	1.0	0.131761011904762
US	health-care-optometrist-&-opthamologist	0.593876539323431	0.781286750157958	0.0	0.34	0.27	0.428571428571429	0.638888888888889	0.593876539323431
US	financial-services-financial-services-other	0.809510848075369	0.988694306130128	0.0	0.610769230769231	0.53	0.857142857142857	0.67741935483871	0.809510848075369
US	legal-law-firm	0.667328578169618	0.912900888392806	0.0	0.55	0.25	0.321428571428572	0.642857142857143	0.667328578169618
US	health-care-optometrist-&-opthamologist	0.594366211293367	0.995691927131055	0.0	0.41	0.1575	0.321428571428572	0.6	0.594366211293367
US	automotive-tires	0.694806963062977	0.940600139285468	0.0	0.448965517241379	0.43	0.392857142857143	0.741176470588235	0.694806963062977
US	financial-services-insurance	0.727149082711254	0.97251427195643	0.0	0.519047619047619	0.55	0.428571428571429	0.373831775700935	0.727149082711254
US	home-services-home-services-other	0.882757692307692	1.0	0.0	0.88	0.65	1.0	0.884615384615385	0.882757692307692
GB	uk-take-away-food-supplier	0.244753695088294	0.625483899717229	0.0	0.3	0.06	0.142857142857143	0.25	0.244753695088294
US	retail-retail-clothing	0.727793689087412	0.701171308547453	0.0	0.88	0.605	0.964285714285714	0.720588235294118	0.727793689087412
US	health-care-medical-spa	0.438240054371402	0.308046832001274	0.0	0.513333333333333	0.505	0.642857142857143	0.784810126582278	0.438240054371402
GB	uk-take-away-food-supplier	0.324630285177576	0.367952962947434	0.0	0.3	0.25	0.25	0.333333333333333	0.324630285177576
US	retail-big-box	0.654742455966234	0.579620172525841	0.0	0.88	0.575	0.964285714285714	0.473684210526316	0.654742455966234
US	health-care-home-care	0.624771428571429	1.0	0.0	0.31	0.265	0.035714285714286	0.5	0.624771428571429
MX	entertainment-museums-and-parks	0.593999134507981	0.657026777331627	0.0	0.495432099	0.495432099	1.0	0.219354838709677	0.593999134507981
US	automotive-repair-&-service	0.841337467443172	0.934580837347581	0.0	0.88	0.85	0.571428571428571	0.7	0.841337467443172
US	home-services-moving-&-storage	0.913059149360196	0.97484492698992	0.0	0.91	0.91	1.0	0.27027027027027	0.913059149360196
US	automotive-automotive-other	0.775755776580017	0.840915579026274	0.0	0.88	0.6	0.857142857142857	0.628571428571429	0.775755776580017
US	entertainment-live-performance-&-sports	0.526816519410207	0.315663512171503	0.0	0.483962264150943	0.95	1.0	0.323529411764706	0.526816519410207
US	automotive-dealer	0.877966285201345	0.960829054448096	0.0	0.574265402843602	0.85	1.0	0.777380952380952	0.877966285201345
US	automotive-automotive-other	0.842975509434705	0.984675101834116	0.0	0.635217391304348	0.645	0.964285714285714	0.411764705882353	0.842975509434705
US	beauty-beauty-other	0.728628594881321	0.840063215987148	0.0	0.9	0.52	0.392857142857143	0.619047619047619	0.728628594881321
US	home-services-general-contracting	0.447121676343850	0.471968435687158	0.0	0.38	0.38	0.428571428571429	0.68421052631579	0.447121676343850
US	automotive-tires	0.449481353944732	0.355418935694686	0.0	0.511304347826087	0.32	0.964285714285714	0.407407407407407	0.449481353944732
US	financial-services-insurance	0.716513167959281	0.99017264598104	0.0	0.88	0.2	0.214285714285714	0.5	0.716513167959281
US	default-default	0.788871291330790	0.974212547905403	0.0	0.535714285714286	0.575	1.0	0.2	0.788871291330790
US	pets-pet-services	0.580720255641391	0.953495072721002	0.0	0.5	0.1575	0.321428571428572	0.642857142857143	0.580720255641391
US	health-care-hospitals-&-facilities	0.744355590139799	0.907364531515978	0.0	0.590909090909091	0.366666666666667	1.0	0.590909090909091	0.744355590139799
VG	hospitality-&-travel-hospitality-&-travel-other	0.686053742008844	0.774144546336993	0.0	0.37640831758034	0.59	1.0	0.921666666666667	0.686053742008844
US	automotive-automotive-other	0.742818790972010	0.742296737426386	0.0	0.59950495049505	0.675	1.0	0.458823529411765	0.742818790972010
GB	uk-take-away-food-supplier	0.406593071130289	0.476705976067645	0.0	0.43	0.2	0.428571428571429	0.25	0.406593071130289
US	retail-big-box	0.729641861622531	0.669597982547582	0.0	0.88	0.775	0.928571428571429	0.51219512195122	0.729641861622531
US	pets-pets-other	0.183712987303561	1.0	0.0	0.04927771875	0.0075	0.0	1.0	0.183712987303561
US	home-services-general-contracting	0.695658730158730	1.0	0.0	0.62	0.245	0.107142857142857	0.8	0.695658730158730
US	home-services-landscaping	0.157308071808893	0.344173274487779	0.0	0.38	0.02	0.0	0.818181818181818	0.157308071808893
US	retail-supermarkets	0.867214280702581	0.882883491509321	0.0	0.88	0.88	1.0	0.568493150684932	0.867214280702581
ZA	hospitality-&-travel-activities	0.604971958736090	0.858262891844264	0.0	0.241737891923077	0.214814815	0.75	0.757575757575758	0.604971958736090
US	pets-pet-services	0.372008824022808	0.666601713372079	0.0	0.38	0.12	0.071428571428571	1.0	0.372008824022808
GB	legal-legal-other	0.334113854301418	0.26586160741786	0.0	0.3	0.3	0.666666666666667	0.625	0.334113854301418
GB	automotive-tires	0.334072516251492	0.375949741621121	0.0	0.3	0.25	0.285714285714286	0.357142857142857	0.334072516251492
US	automotive-parts	0.735579635087493	0.926731535289375	0.0	0.38	0.38	1.0	0.661290322580645	0.735579635087493
US	health-care-home-care	0.533129340655319	0.971387340721847	0.0	0.1937145	0.045	0.285714285714286	0.636363636363636	0.533129340655319
US	health-care-hospitals-&-facilities	0.819718351125088	0.974046751198189	0.0	0.71	0.46	1.0	0.886075949367089	0.819718351125088
GB	uk-take-away-food-supplier	0.357408601123146	0.388127368667256	0.0	0.3	0.225	0.571428571428571	0.083333333333333	0.357408601123146
US	technology-electronics	0.100000000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.100000000000000
US	health-care-physicians	0.805982089607953	0.973257201121287	0.0	0.564785586136986	0.576086956	0.857142857142857	0.692307692307692	0.805982089607953
US	beauty-beauty-other	0.836971317186347	0.99710892442209	0.0	0.768421052631579	0.75	0.5	0.711538461538462	0.836971317186347
US	restaurants-carry-out	0.672107653787487	0.7418026975462	0.0	0.575862068965517	0.5	0.928571428571429	0.515151515151515	0.672107653787487
US	restaurants-fast-food	0.775493355209624	0.825108022870918	0.0	0.459834710743802	0.74	1.0	0.766590389016018	0.775493355209624
US	health-care-plastic-&-cosmetic-surgeons	0.577886263629506	0.682410344539411	0.0	0.310909090909091	0.27	0.857142857142857	0.681818181818182	0.577886263629506
US	home-services-general-contracting	0.725250680299916	0.726677773206825	0.0	0.88	0.805	0.464285714285714	0.578947368421053	0.725250680299916
US	entertainment-other	0.468766932187011	0.426995859485816	0.0	0.38	0.38	0.928571428571429	0.772727272727273	0.468766932187011
US	health-care-optometrist-&-opthamologist	0.624533488341556	0.97163674869403	0.0	0.32	0.295	0.0	0.814814814814815	0.624533488341556
US	financial-services-accounting	0.474407381718750	1.0	0.0	0.0432625	0.05	0.0	0.0	0.474407381718750
US	health-care-hospitals-&-facilities	0.800016725886489	0.994450410289324	0.0	0.71	0.526666666666667	0.523809523809524	0.869565217391304	0.800016725886489
US	education-education-other	0.762888095238095	1.0	0.0	0.625	0.575	0.285714285714286	0.916666666666667	0.762888095238095
US	automotive-dealer	0.885236567416117	0.964463928554846	0.0	0.672045454545455	0.808484848484849	1.0	0.478947368421053	0.885236567416117
US	real-estate-real-estate-other	0.619079849545296	0.783128800790928	0.0	0.173028391167192	0.55	0.892857142857143	0.824917413874469	0.619079849545296
US	retail-department-stores	0.854234092289919	0.803825923711342	0.0	0.9	0.9	1.0	0.474178403755869	0.854234092289919
US	hospitality-&-travel-hotel-&-motel	0.736712762493294	0.762423682835381	0.0	0.665697042848521	0.69	1.0	0.561318206374933	0.736712762493294
US	automotive-repair-&-service	0.867565029273432	0.986168965813443	0.0	0.88	0.7	0.892857142857143	0.760869565217391	0.867565029273432
US	real-estate-property-management	0.835826496331429	0.992741148975706	0.0	0.59	0.59	1.0	0.616666666666667	0.835826496331429
US	automotive-parts	0.729946421348967	0.936051229933977	0.0	0.5	0.5	0.571428571428571	0.423076923076923	0.729946421348967
US	home-services-cleaning	0.631756383646774	0.668353919762879	0.0	0.88	0.425	0.5	0.740740740740741	0.631756383646774
US	restaurants-carry-out	0.667895024024104	0.816855734159979	0.0	0.7	0.475	0.392857142857143	0.421052631578947	0.667895024024104
US	automotive-rental	0.881384113144779	0.920130020049213	0.0	0.884683840749415	0.913333333333333	1.0	0.642166344294004	0.881384113144779
US	health-care-hospitals-&-facilities	0.804538383825947	0.999449690023798	0.0	0.76	0.35	0.857142857142857	0.78125	0.804538383825947
US	default-default	0.853859663620058	0.827470320960922	0.0	0.95	0.95	1.0	0.492063492063492	0.853859663620058
US	beauty-hair-grooming	0.488890729507045	0.629650662745184	0.0	0.505	0.2	0.142857142857143	0.761904761904762	0.488890729507045
US	financial-services-insurance	0.694919578264821	0.856373214220648	0.0	0.88	0.25	0.571428571428571	0.692307692307692	0.694919578264821
US	automotive-dealer	0.864009996659902	0.902219449278402	0.0	0.602465753424658	0.936060606060606	1.0	0.551173708920188	0.864009996659902
US	health-care-home-care	0.508343229505058	0.882931683360999	0.0	0.24	0.1575	0.214285714285714	0.857142857142857	0.508343229505058
US	entertainment-other	0.562811676344069	0.564845257845039	0.0	0.3	0.55	1.0	0.1125	0.562811676344069
US	home-services-interior-design	0.539905046607167	0.542495161274998	0.0	0.42	0.43	0.857142857142857	0.835164835164835	0.539905046607167
US	health-care-plastic-&-cosmetic-surgeons	0.558328044023716	0.765421664188341	0.0	0.3	0.275	0.357142857142857	0.571428571428571	0.558328044023716
US	health-care-plastic-&-cosmetic-surgeons	0.651671904004100	0.960673143902115	0.0	0.15	0.15	0.857142857142857	0.777777777777778	0.651671904004100
US	health-care-pediatricians	0.419413256248962	0.343982721692365	0.0	0.265217391304348	0.275	1.0	0.227848101265823	0.419413256248962
US	education-education-other	0.775535536712881	0.929539791330289	0.0	0.9	0.47	0.571428571428571	0.727272727272727	0.775535536712881
US	financial-services-accounting	0.489071087872000	1.0	0.0	0.044568	0.05	0.0	0.0	0.489071087872000
US	default-default	0.779681908387322	0.85954658521361	0.0	0.607142857142857	0.725	0.964285714285714	0.326530612244898	0.779681908387322
US	retail-special-services	0.796690211640212	1.0	0.0	0.88	0.55	0.357142857142857	0.481481481481482	0.796690211640212
US	health-care-plastic-&-cosmetic-surgeons	0.776522508353780	0.978907029463306	0.0	0.413478260869565	0.42	1.0	0.738461538461539	0.776522508353780
US	retail-retail-clothing	0.678765882657603	0.846650489388694	0.0	0.88	0.25	0.428571428571429	0.6	0.678765882657603
US	technology-technology-other	0.589062212777863	0.455791898352258	0.0	0.53952380952381	0.88	1.0	0.560295324036095	0.589062212777863
US	beauty-hair-grooming	0.764777135481998	0.901732735191637	0.0	0.93	0.55	0.285714285714286	0.626666666666667	0.764777135481998
US	restaurants-fine-dining	0.721396282704594	0.862616016336362	0.0	0.413023255813954	0.493333333333333	1.0	0.702330508474576	0.721396282704594
US	automotive-dealer	0.894358077304759	0.915769532536123	0.0	0.798178137651822	0.93	1.0	0.702857142857143	0.894358077304759
US	health-care-pediatricians	0.581034046466619	0.870634192941129	0.0	0.3	0.215	0.321428571428572	0.217391304347826	0.581034046466619
US	restaurants-fast-food	0.798123878854371	0.963101223655936	0.0	0.509302325581395	0.7	1.0	0.598130841121495	0.798123878854371
US	entertainment-other	0.509797781953246	0.268672461410566	0.0	0.88	0.6	1.0	0.655172413793103	0.509797781953246
US	real-estate-property-management	0.823769713936695	0.974518590238635	0.0	0.59	0.59	1.0	0.433628318584071	0.823769713936695
US	legal-law-firm	0.728726792203738	0.739848135286539	0.0	0.675263157894737	0.62	0.928571428571429	0.405797101449275	0.728726792203738
US	retail-retail-clothing	0.693746196828636	0.537165609381886	0.0	0.88	0.88	1.0	0.691318327974277	0.693746196828636
GB	uk-take-away-food-supplier	0.230837142857143	1.0	0.0	0.3	0.02	0.071428571428571	0.5	0.230837142857143
US	beauty-hair-grooming	0.754294642857143	1.0	0.0	0.38	0.38	0.928571428571429	0.8125	0.754294642857143
US	real-estate-real-estate-other	0.477487905282923	0.38281487406155	0.0	0.596153846153846	0.625	0.571428571428571	0.804878048780488	0.477487905282923
US	restaurants-fast-food	0.772192761169132	0.895806108440862	0.0	0.393023255813954	0.7	1.0	0.702330508474576	0.772192761169132
US	health-care-optometrist-&-opthamologist	0.675575168892232	0.918981931505555	0.0	0.273170731707317	0.275	1.0	0.628571428571429	0.675575168892232
US	retail-department-stores	0.812168572761898	0.719373259359637	0.0	0.9	0.9	1.0	0.351351351351351	0.812168572761898
US	health-care-hospitals-&-facilities	0.793894146817277	0.996383150316779	0.0	0.538181818181818	0.42	1.0	0.765217391304348	0.793894146817277
US	health-care-dentists	0.788593549691337	0.999917913799004	0.0	0.368947368421053	0.44	1.0	0.291666666666667	0.788593549691337
US	retail-supermarkets	0.856713473372050	0.873948861833885	0.0	0.88	0.88	1.0	0.598870056497175	0.856713473372050
US	retail-big-box	0.668740338079929	0.85363031323692	0.0	0.5	0.325	0.821428571428571	0.117647058823529	0.668740338079929
US	automotive-repair-&-service	0.832669721381692	0.957350074339898	0.0	0.642857142857143	0.675	1.0	0.695652173913044	0.832669721381692
US	wedding-&-special-events-party-venues	0.626296601089936	0.45625599138425	0.0	0.541616161616162	0.9	1.0	0.819290465631929	0.626296601089936
US	entertainment-other	0.696524818312144	0.852991792924773	0.0	0.160497237569061	0.55	1.0	0.149171270718232	0.696524818312144
GB	restaurants-restaurants-other	0.597084470859246	0.838864778307823	0.0	0.111954022988506	0.229150326797386	1.0	0.704845814977974	0.597084470859246
US	automotive-parts	0.741216727704267	0.875204206199185	0.0	0.88	0.4	0.5	0.75	0.741216727704267
GB	legal-legal-other	0.654312286563840	0.862454617865952	0.0	0.3	0.3	0.904761904761905	0.577777777777778	0.654312286563840
US	education-education-other	0.748541831227836	0.995665373642202	0.0	0.537037037037037	0.525	0.392857142857143	0.943396226415094	0.748541831227836
US	health-care-home-care	0.626035323763021	0.995389549629748	0.0	0.43	0.2	0.0	0.444444444444444	0.626035323763021
US	home-services-interior-design	0.456035255317226	0.332797897148857	0.0	0.603333333333333	0.545	0.428571428571429	0.821428571428571	0.456035255317226
US	health-care-pediatricians	0.398994719422125	0.315645199986844	0.0	0.37	0.37	0.964285714285714	0.5	0.398994719422125
US	retail-retail-other	0.830614395216625	0.962171207565953	0.0	0.570796460176991	0.695	1.0	0.706896551724138	0.830614395216625
US	pets-pet-services	0.477736656593079	0.633222901247668	0.0	0.43	0.1575	0.571428571428571	0.714285714285714	0.477736656593079
US	restaurants-fast-food	0.834454917604286	0.99193650864386	0.0	0.470212765957447	0.7	1.0	0.453900709219858	0.834454917604286
US	health-care-optometrist-&-opthamologist	0.574444567337610	0.997119723598278	0.0	0.17	0.108	0.5	0.153846153846154	0.574444567337610
US	hospitality-&-travel-hospitality-&-travel-other	0.730525754823353	0.777260353071778	0.0	0.91	0.375	1.0	0.727272727272727	0.730525754823353
US	financial-services-financial-services-other	0.661278571428572	1.0	0.0	0.38	0.25	0.214285714285714	0.7	0.661278571428572
US	restaurants-restaurants-other	0.619508087595912	0.806141440133475	0.0	0.419291187739464	0.408333333333333	0.375	0.646759847522236	0.619508087595912
US	home-services-general-contracting	0.736187176956722	0.902021374816365	0.0	0.576923076923077	0.325	0.821428571428571	0.769230769230769	0.736187176956722
US	real-estate-real-estate-agency	0.723501863354037	1.0	0.0	0.5	0.475	0.285714285714286	0.217391304347826	0.723501863354037
US	financial-services-insurance	0.704163442893266	0.979066955046186	0.0	0.52	0.52	0.214285714285714	0.392857142857143	0.704163442893266
US	automotive-parts	0.836333264320221	1.0	0.0	0.88	0.55	0.785714285714286	0.695652173913044	0.836333264320221
US	financial-services-accounting	0.356328908106445	1.0	0.0	0.046565625	0.035	0.0	0.0	0.356328908106445
CA	automotive-oem	0.742848357824594	0.925025803140571	0.0	0.391904761904762	0.405	1.0	0.221052631578947	0.742848357824594
US	pets-pet-services	0.100000000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.100000000000000
CA	health-care-optometrist-&-opthamologist	0.467977690780199	0.975501883671548	0.0	0.15	0.12	0.321428571428572	0.333333333333333	0.467977690780199
US	beauty-hair-grooming	0.386435639102706	0.294307353117694	0.0	0.43	0.35	0.714285714285714	0.636363636363636	0.386435639102706
US	home-services-moving-&-storage	0.915462098929118	0.999998951666338	0.0	0.86	0.86	1.0	0.558558558558559	0.915462098929118
US	automotive-repair-&-service	0.837693237194878	0.962623966642503	0.0	0.662790697674419	0.675	1.0	0.666666666666667	0.837693237194878
US	real-estate-real-estate-other	0.477016927570950	0.142527257433426	0.0	0.88	0.83	0.964285714285714	0.75	0.477016927570950
US	home-services-home-services-other	0.791043133457176	0.99801938182355	0.0	0.5	0.5	1.0	0.045454545454546	0.791043133457176
US	wedding-&-special-events-wedding-&-special-events-other	0.262164249863686	0.771231632096678	0.0	0.38	0.0375	0.0	1.0	0.262164249863686
GB	hospitality-&-travel-hotel-&-motel	0.726038656515523	0.869468817658483	0.0	0.4115625	0.535454545454545	1.0	0.644067796610169	0.726038656515523
US	retail-special-services	0.729735076690746	0.937379356676641	0.0	0.38	0.38	1.0	0.795454545454545	0.729735076690746
US	retail-department-stores	0.811550589201406	0.759143013022231	0.0	0.93	0.775	1.0	0.358974358974359	0.811550589201406
US	financial-services-financial-services-other	0.692838046075774	0.85944185227395	0.0	0.88	0.3	0.5	0.076923076923077	0.692838046075774
US	beauty-spa	0.708434508784502	0.874202078751884	0.0	0.43	0.43	1.0	0.529411764705882	0.708434508784502
US	health-care-senior-care	0.763763408029687	0.961994448296525	0.0	0.595555555555556	0.35	0.928571428571429	0.826086956521739	0.763763408029687
US	health-care-plastic-&-cosmetic-surgeons	0.621821666040474	0.980671038566565	0.0	0.47	0.195	0.071428571428571	0.578947368421053	0.621821666040474
US	health-care-health-care-other	0.732478027030994	0.993076310429305	0.0	0.311111111111111	0.325	0.857142857142857	0.396825396825397	0.732478027030994
US	default-default	0.785940648134592	0.999999878911995	0.0	0.507692307692308	0.525	1.0	0.072992700729927	0.785940648134592
US	automotive-tires	0.721448574119894	0.932148910023079	0.0	0.425454545454546	0.43	0.714285714285714	0.770992366412214	0.721448574119894
US	hospitality-&-travel-hospitality-&-travel-other	0.736308854473067	0.818672549019206	0.0	0.560229885057471	0.695	1.0	0.490780141843972	0.736308854473067
US	real-estate-property-management	0.840615129351620	0.991022052799362	0.0	0.573157894736842	0.585	1.0	0.698630136986301	0.840615129351620
GB	hospitality-&-travel-hotel-&-motel	0.719807557518412	0.817881883760544	0.0	0.425485564304462	0.635454545454546	1.0	0.710280373831776	0.719807557518412
US	entertainment-museums-and-parks	0.611490118377005	0.577610240757015	0.0	0.4172830801622	0.715185185	1.0	0.696692470091485	0.611490118377005
US	restaurants-fast-food	0.760347670533154	0.803091962933676	0.0	0.66	0.72	1.0	0.304347826086957	0.760347670533154
GB	health-care-medical-spa	0.100000000000000	0.0	0.0	0.0	0.0	0.0	0.0	0.100000000000000
US	education-education-other	0.784389052426633	0.970543520722257	0.0	0.5	0.5	1.0	0.909090909090909	0.784389052426633
US	financial-services-financial-services-other	0.627475000000000	1.0	0.0	0.38	0.2	0.0	0.625	0.627475000000000
US	health-care-plastic-&-cosmetic-surgeons	0.608423845465356	0.768421574993282	0.0	0.25952380952381	0.275	1.0	0.740458015267176	0.608423845465356
US	retail-big-box	0.727473353727391	0.889328515867367	0.0	0.88	0.325	0.642857142857143	0.266666666666667	0.727473353727391
US	health-care-pediatricians	0.409952293336698	0.354432981938865	0.0	0.453846153846154	0.295	0.714285714285714	0.652173913043478	0.409952293336698
US	automotive-automotive-other	0.702541339566486	0.899243370723261	0.0	0.88	0.275	0.321428571428572	0.461538461538462	0.702541339566486
US	automotive-rental	0.875052862801086	0.901925836255168	0.0	0.795806451612903	1.0	1.0	0.609907120743034	0.875052862801086
GB	beauty-hair-grooming	0.363376908040782	0.466242731075779	0.0	0.43	0.1575	0.5	0.227272727272727	0.363376908040782
GB	restaurants-restaurants-other	0.610518426999773	0.740650642436121	0.0	0.146843657817109	0.536862745098039	1.0	0.62402088772846	0.610518426999773
US	financial-services-financial-services-other	0.620600071374786	0.961513937992947	0.0	0.38	0.2	0.071428571428571	0.769230769230769	0.620600071374786
US	financial-services-banks	0.610474725870906	0.936767927168294	0.0	0.38	0.2	0.142857142857143	0.909090909090909	0.610474725870906
